sample,t_iso,elapsed_s,v1_set,v1,i1,p_in_w,v2,i2_raw,i_chg,v_bat,p_bat_w,ah_cum,wh_cum,eff_inst,flags
9778,2026-09-17T21:56:31.260,19554.159,7.7114,6.03645,0.180659,1.09053902055,0.0,0.27975,0.27975,3.36658409,0.9418018991775,1.5387381687095643,5.088490559662465,0.8636113714688666,
9779,2026-09-17T21:56:33.319,19556.218,7.7114,6.03638,0.180658,1.0905203380400001,0.0,0.27975,0.27975,3.3665685,0.941797537875,1.5388981791176777,5.089029246909373,0.8636221673478363,
9780,2026-09-17T21:56:35.289,19558.188,7.7114,6.03617,0.180652,1.09044618284,0.0,0.27973,0.27973,3.366585,0.9417348220499999,1.5390512503383882,5.089544572922066,0.8636233835926771,
9781,2026-09-17T21:56:37.369,19560.269,7.7114,6.03629,0.180649,1.09044975221,0.0,0.27975,0.27975,3.36658771,0.9418029118725,1.539212947992095,5.0900889420366795,0.8636829986560688,
9782,2026-09-17T21:56:39.315,19562.215,7.7114,6.03645,0.180645,1.09045451025,0.0,0.27975,0.27975,3.36658652,0.94180257897,1.539364162043143,5.090598017312544,0.8636789248128106,
9783,2026-09-17T21:56:41.306,19564.206,7.7114,6.03649,0.180647,1.09047380903,0.0,0.27975,0.27975,3.36659464,0.9418048505400001,1.539518876402635,5.091118877217801,0.8636657228638586,
9784,2026-09-17T21:56:43.323,19566.223,7.7114,6.0363,0.180663,1.0905360669,0.0,0.27974,0.27974,3.36659133,0.9417702586541999,1.5396755712515702,5.091646404997016,0.863584696773315,
9785,2026-09-17T21:56:45.284,19568.184,7.7114,6.03636,0.180652,1.09048050672,0.0,0.27975,0.27975,3.36660094,0.941806612965,1.5398279883968569,5.092159531969259,0.8636620344528775,
9786,2026-09-17T21:56:47.269,19570.169,7.7114,6.03622,0.18066,1.0905035052,0.0,0.27976,0.27976,3.36660365,0.941841037124,1.5399822450961242,5.092678852927036,0.863675387225156,
9787,2026-09-17T21:56:49.290,19572.19,7.7114,6.03626,0.180661,1.09051676786,0.0,0.27975,0.27975,3.36660097,0.9418066213574999,1.5401392793553197,5.093207524826796,0.8636333242318458,
9788,2026-09-17T21:56:51.310,19574.21,7.7114,6.03642,0.180653,1.09049738226,0.0,0.27976,0.27976,3.36661688,0.9418447383488,1.5402962861012643,5.093736105139001,0.8636836306721571,
9789,2026-09-17T21:56:53.331,19576.231,7.7114,6.03627,0.180658,1.0905004656600001,0.0,0.27974,0.27974,3.36661,0.9417754814,1.540453276479217,5.0942646310553865,0.8636176792735363,
9790,2026-09-17T21:56:55.271,19578.171,7.7114,6.03614,0.180664,1.09051319696,0.0,0.27977,0.27977,3.36661542,0.9418779960534001,1.5406040437571968,5.094772206089708,0.8637016027674429,
9791,2026-09-17T21:56:57.277,19580.177,7.7114,6.0362,0.180659,1.0904938558,0.0,0.27974,0.27974,3.36661873,0.9417779235302,1.540759963979859,5.0952971297736465,0.8636251534304151,
9792,2026-09-17T21:56:59.290,19582.19,7.7114,6.03615,0.18066,1.090490859,0.0,0.27975,0.27975,3.36662056,0.94181210166,1.5409163803527748,5.095823724207507,0.863658868744355,
9793,2026-09-17T21:57:01.237,19584.137,7.7114,6.03624,0.180657,1.0904890096800002,0.0,0.27975,0.27975,3.36662116,0.94181226951,1.5410676498925184,5.0963329913954905,0.8636604873132753,
9794,2026-09-17T21:57:03.324,19586.224,7.7114,6.0361,0.180657,1.0904637177,0.0,0.27975,0.27975,3.36663075,0.9418149523125,1.5412298171341912,5.096878947840357,0.863682979108164,
9795,2026-09-17T21:57:05.351,19588.251,7.7114,6.03629,0.180657,1.0904980425300002,0.0,0.27975,0.27975,3.36663285,0.9418155397875,1.5413873666418092,5.097409359022778,0.8636563322960666,
9796,2026-09-17T21:57:07.313,19590.212,7.7114,6.03626,0.180661,1.09051676786,0.0,0.27976,0.27976,3.36664189,0.9418517351464,1.54153979312629,5.09792252372162,0.8636746934159149,
9797,2026-09-17T21:57:09.277,19592.177,7.7114,6.03636,0.180647,1.09045032492,0.0,0.27973,0.27973,3.36664937,0.9417528282701,1.5416924145848985,5.098436346088259,0.8636366157616496,
9798,2026-09-17T21:57:11.312,19594.212,7.7114,6.03641,0.180658,1.09052575778,0.0,0.27977,0.27977,3.3666476,0.941886999052,1.5418506124857998,5.0989689428116485,0.8636999101877372,
9799,2026-09-17T21:57:13.260,19596.16,7.7114,6.03615,0.180648,1.0904184252,0.0,0.27973,0.27973,3.36664313,0.9417510827548999,1.5420019478338396,5.099478435259711,0.8636602803021858,
9800,2026-09-17T21:57:15.325,19598.225,7.7114,6.03616,0.180657,1.09047455712,0.0,0.27975,0.27975,3.36665241,0.9418210116975,1.5421624004917047,5.10001862284253,0.8636799506674399,
9801,2026-09-17T21:57:17.288,19600.188,7.7114,6.03621,0.180657,1.09048358997,0.0,0.27974,0.27974,3.36665877,0.9417891243197999,1.5423149616641736,5.10053224376663,0.8636435550082043,
9802,2026-09-17T21:57:19.278,19602.178,7.7114,6.0362,0.180658,1.0904878196,0.0,0.27975,0.27975,3.36666382,0.941824203645,1.5424695693417354,5.101052755450594,0.8636723737001197,
9803,2026-09-17T21:57:21.307,19604.207,7.7114,6.03607,0.18066,1.0904764061999999,0.0,0.27975,0.27975,3.36666087,0.9418233783825,1.5426272936711674,5.1015837600113825,0.8636806564797551,
