Panel curve /home/ian/src/embedded-mcp/Logs/bench/panel-iv-2026-08-24_145423.json: Voc 7.711 V, Isc 0.1935 A, MPP 1.0981 W @ 6.249 V / 0.1757 A (140 points) -- CH1 follows this curve (alpha 0.4, tick 0.0 s)
DMM: Keysight Technologies,34461A,MY53222530,A.02.14-02.40-02.14-00.49-01-01
Resting V_bat: 0.0176 V
NOTE: resting V_bat 0.0176 V is below 2.5 V (protection latched / deeply discharged) -- proceeding; the charger is expected to recover it.
CH2 series ammeter: 0.000 V source, range 3.0 A, compliance +/-3.0 A | CH1 solar: curve follower from Voc 7.711 V, +0.2128/-0.01 A
CH1 on: 7.72377 V (set 7.7114 V; sag under load is panel behavior)
waiting 3.0 s for the board to boot from solar...
CH2 on: 0.0 V across the ammeter (0 near-zero = healthy loop; boot-loop transients are expected and bounded by compliance)
========================================================================
FIRST SAMPLE: i_chg = +0.3475 A (i2_raw +0.3475 A, --sign +1) -- if this is negative while the battery is charging, rerun with --sign -1
========================================================================
[0:17:28] #525 V_bat=3.0804 V i_chg=+0.2586 A P_in=1.096 W Ah=0.0780 Wh=0.2293 eff=72.7% flags=-
[0:17:58] #540 V_bat=3.0852 V i_chg=+0.2583 A P_in=1.095 W Ah=0.0801 Wh=0.2359 eff=72.7% flags=-
[0:18:28] #555 V_bat=3.0898 V i_chg=+0.2579 A P_in=1.096 W Ah=0.0823 Wh=0.2426 eff=72.8% flags=-
[0:18:58] #570 V_bat=3.0944 V i_chg=+0.2576 A P_in=1.096 W Ah=0.0844 Wh=0.2492 eff=72.8% flags=-
[0:19:28] #585 V_bat=3.0988 V i_chg=+0.2573 A P_in=1.096 W Ah=0.0866 Wh=0.2558 eff=72.8% flags=-
[0:19:58] #600 V_bat=3.1032 V i_chg=+0.2570 A P_in=1.095 W Ah=0.0887 Wh=0.2625 eff=72.8% flags=-
[0:20:28] #615 V_bat=3.1074 V i_chg=+0.2567 A P_in=1.096 W Ah=0.0909 Wh=0.2691 eff=72.8% flags=-
[0:20:58] #630 V_bat=3.1116 V i_chg=+0.2565 A P_in=1.095 W Ah=0.0930 Wh=0.2758 eff=72.8% flags=-
[0:21:28] #645 V_bat=3.1157 V i_chg=+0.2562 A P_in=1.095 W Ah=0.0952 Wh=0.2824 eff=72.9% flags=-
[0:21:58] #660 V_bat=3.1197 V i_chg=+0.2559 A P_in=1.096 W Ah=0.0973 Wh=0.2891 eff=72.9% flags=-
[0:22:28] #675 V_bat=3.1236 V i_chg=+0.2556 A P_in=1.096 W Ah=0.0994 Wh=0.2958 eff=72.9% flags=-
[0:22:58] #690 V_bat=3.1274 V i_chg=+0.2554 A P_in=1.095 W Ah=0.1015 Wh=0.3024 eff=72.9% flags=-
[0:23:28] #705 V_bat=3.1311 V i_chg=+0.2551 A P_in=1.096 W Ah=0.1037 Wh=0.3091 eff=72.9% flags=-
[0:23:58] #720 V_bat=3.1348 V i_chg=+0.2549 A P_in=1.096 W Ah=0.1058 Wh=0.3157 eff=72.9% flags=-
[0:24:28] #735 V_bat=3.1384 V i_chg=+0.2546 A P_in=1.095 W Ah=0.1079 Wh=0.3224 eff=73.0% flags=-
[0:24:58] #750 V_bat=3.1420 V i_chg=+0.2544 A P_in=1.096 W Ah=0.1100 Wh=0.3290 eff=73.0% flags=-
[0:25:28] #765 V_bat=3.1455 V i_chg=+0.2542 A P_in=1.096 W Ah=0.1122 Wh=0.3357 eff=73.0% flags=-
[0:25:58] #780 V_bat=3.1489 V i_chg=+0.2540 A P_in=1.096 W Ah=0.1143 Wh=0.3424 eff=73.0% flags=-
