sample,t_iso,elapsed_s,v1_set,v1,i1,p_in_w,v2,i2_raw,i_chg,v_bat,p_bat_w,ah_cum,wh_cum,eff_inst,flags
136,2026-09-15T18:22:05.607,270.171,7.7114,6.03613,0.180659,1.0904812096699998,0.0,0.27899,0.27899,3.37900043,0.9427073299657001,0.020669833267033436,0.06983104058999237,0.8644874589365745,
137,2026-09-15T18:22:07.652,272.216,7.7114,6.03624,0.180659,1.0905010821599999,0.0,0.27898,0.27898,3.37900286,0.9426742178828,0.020828327790804044,0.0703665938465333,0.864441341053607,
138,2026-09-15T18:22:09.581,274.145,7.7114,6.03648,0.180656,1.0905263308800002,0.0,0.27899,0.27899,3.37900289,0.9427080162811001,0.020977796866097388,0.07087165028167314,0.8644523195697457,
139,2026-09-15T18:22:11.678,276.242,7.7114,6.0363,0.180651,1.0904636313,0.0,0.27898,0.27898,3.37900316,0.9426743015768,0.021140283115269082,0.0714206918091448,0.8644711061596686,
140,2026-09-15T18:22:13.693,278.257,7.7114,6.03623,0.18066,1.0905053117999999,0.0,0.279,0.279,3.37900651,0.9427428162900001,0.021296446899537913,0.07194836999125045,0.8645008933829939,
141,2026-09-15T18:22:15.611,280.175,7.7114,6.03629,0.180658,1.09050407882,0.0,0.27899,0.27899,3.37900946,0.9427098492454,0.021445143446155727,0.07245081680961003,0.8644716398176856,
142,2026-09-15T18:22:17.645,282.209,7.7114,6.0362,0.180654,1.0904636748,0.0,0.27899,0.27899,3.37900557,0.9427087639743,0.0216027294988576,0.07298330126594885,0.8645026751094671,
143,2026-09-15T18:22:19.588,284.152,7.7114,6.03619,0.180655,1.09046790445,0.0,0.27896,0.27896,3.37901847,0.9426109923911999,0.021753272608812657,0.07349198824396297,0.8644096617099658,
144,2026-09-15T18:22:21.578,286.142,7.7114,6.03613,0.180663,1.0905053541899998,0.0,0.27897,0.27897,3.37901609,0.9426441186272999,0.02190748068257041,0.07401305998990265,0.8644103534250618,
145,2026-09-15T18:22:23.584,288.148,7.7114,6.03605,0.180658,1.0904607209000001,0.0,0.27895,0.27895,3.37902002,0.9425776345789999,0.02206296714523766,0.07453845155455244,0.8643847655521728,
146,2026-09-15T18:22:25.633,290.197,7.7114,6.03617,0.180658,1.0904823998600002,0.0,0.27899,0.27899,3.37901643,0.9427117938057,0.02222174977073802,0.07507498093991108,0.8644906088596465,
147,2026-09-15T18:22:27.617,292.181,7.7114,6.03625,0.180649,1.09044252625,0.0,0.27897,0.27897,3.37902391,0.9426463001727,0.022375503993219803,0.07559451955887907,0.8644621586929787,
148,2026-09-15T18:22:29.648,294.212,7.7114,6.03622,0.18066,1.0905035052,0.0,0.27897,0.27897,3.37902272,0.9426459681984,0.022532869181961488,0.07612626020060659,0.8644135151363106,
149,2026-09-15T18:22:31.668,296.232,7.7114,6.03626,0.180659,1.09050469534,0.0,0.27899,0.27899,3.37902303,0.9427136351397001,0.022689437095095057,0.0766553067605768,0.8644746227761805,
150,2026-09-15T18:22:33.690,298.254,7.7114,6.03598,0.180661,1.09046618278,0.0,0.27898,0.27898,3.37902303,0.9426798449094,0.022846107365399937,0.07718469921205331,0.8644741669165401,
151,2026-09-15T18:22:35.638,300.202,7.7114,6.03621,0.18066,1.0905016985999998,0.0,0.279,0.279,3.37903115,0.94274969085,0.022997076181923357,0.07769482693285316,0.8645100618002836,
152,2026-09-15T18:22:37.644,302.208,7.7114,6.03598,0.180658,1.09044807484,0.0,0.27897,0.27897,3.37902668,0.9426470729195999,0.02315252307127814,0.07822008646674847,0.8644584686509839,
153,2026-09-15T18:22:39.642,304.207,7.7114,6.03602,0.180661,1.09047340922,0.0,0.27898,0.27898,3.37903925,0.942684369965,0.023307397348467516,0.07874341175481936,0.864472587772029,
154,2026-09-15T18:22:41.576,306.14,7.7114,6.03626,0.180657,1.09049262282,0.0,0.27897,0.27897,3.37903748,0.9426500857956,0.023457238544905192,0.07924973090624214,0.8644259173050789,
155,2026-09-15T18:22:43.688,308.252,7.7114,6.03609,0.180665,1.09051019985,0.0,0.27898,0.27898,3.37903148,0.9426822022904,0.02362089851937427,0.07980274360296027,0.8644414352291856,
156,2026-09-15T18:22:45.595,310.159,7.7114,6.03595,0.180666,1.0904909426999998,0.0,0.27897,0.27897,3.37903629,0.9426497538213,0.023768691010005612,0.08030213943674576,0.8644269447001067,
157,2026-09-15T18:22:47.668,312.232,7.7114,6.03616,0.180662,1.09050473792,0.0,0.27898,0.27898,3.37904317,0.9426854635666001,0.02392932112214864,0.0808449149675213,0.8644487555044039,
158,2026-09-15T18:22:49.647,314.211,7.7114,6.03609,0.180664,1.09050416376,0.0,0.27898,0.27898,3.37903662,0.9426836362476,0.024082702570527467,0.08136319700074625,0.8644475349798549,
159,2026-09-15T18:22:51.610,316.174,7.7114,6.03631,0.180663,1.09053787353,0.0,0.27899,0.27899,3.37904532,0.9427198538268,0.02423476586824027,0.08187702511376298,0.8644540246688337,
160,2026-09-15T18:22:53.610,318.174,7.7114,6.03614,0.18066,1.0904890524,0.0,0.27897,0.27897,3.37904952,0.9426534445944,0.02438979845314192,0.08240088756977916,0.8644318276462875,
161,2026-09-15T18:22:55.708,320.272,7.7114,6.03628,0.180662,1.0905264173599998,0.0,0.27898,0.27898,3.37905522,0.9426888252756,0.02455233332625661,0.0829501014179933,0.8644346530895672,
162,2026-09-15T18:22:57.626,322.19,7.7114,6.03632,0.180658,1.0905094985600001,0.0,0.27897,0.27897,3.37905342,0.9426545325774,0.024700985365796093,0.0834524047343784,0.8644166179406596,
163,2026-09-15T18:22:59.674,324.238,7.7114,6.03629,0.180647,1.09043767963,0.0,0.27894,0.27894,3.37904922,0.9425519894268001,0.024859731409448388,0.08398881576274439,0.864379512038341,
164,2026-09-15T18:23:01.592,326.156,7.7114,6.03622,0.180658,1.0904914327600002,0.0,0.27897,0.27897,3.37905944,0.9426562119767999,0.02500830393766165,0.08449085040756328,0.8644324784752927,
165,2026-09-15T18:23:03.587,328.151,7.7114,6.03623,0.180651,1.09045098573,0.0,0.27894,0.27894,3.37905226,0.9425528374044001,0.02516290603069365,0.08501325951447516,0.8643697421882839,
166,2026-09-15T18:23:05.646,330.21,7.7114,6.03602,0.18066,1.0904673731999999,0.0,0.27896,0.27896,3.37905734,0.9426218355664,0.0253224333633605,0.0855523111136688,0.8644200264334879,
167,2026-09-15T18:23:07.616,332.18,7.7114,6.03618,0.180646,1.09041177228,0.0,0.27894,0.27894,3.37906008,0.9425550187152001,0.0254750984440436,0.08606817538425639,0.8644028271488318,
168,2026-09-15T18:23:09.644,334.208,7.7114,6.03628,0.180658,1.09050227224,0.0,0.27898,0.27898,3.37906276,0.9426909287848,0.025632269900004404,0.08659926738743387,0.8644557217184144,
169,2026-09-15T18:23:11.664,336.228,7.7114,6.03605,0.180659,1.09046675695,0.0,0.27896,0.27896,3.37906997,0.9426253588312,0.025788792497233884,0.08712816763107423,0.8644237459083048,
170,2026-09-15T18:23:13.617,338.181,7.7114,6.03583,0.180662,1.09044511946,0.0,0.27896,0.27896,3.37907478,0.9426267006287999,0.0259400868451241,0.0876394021825237,0.8644421290047121,
171,2026-09-15T18:23:15.648,340.212,7.7114,6.03627,0.180658,1.0905004656600001,0.0,0.27896,0.27896,3.37907033,0.9426254592567999,0.02609748882952432,0.08817127490811301,0.8643971175989343,
172,2026-09-15T18:23:17.663,342.227,7.7114,6.03611,0.180657,1.09046552427,0.0,0.27896,0.27896,3.37907392,0.9426264607232,0.026253612598574495,0.08869882838416039,0.8644257335455247,
173,2026-09-15T18:23:19.654,344.218,7.7114,6.03621,0.180665,1.0905318796499999,0.0,0.27898,0.27898,3.37907179,0.9426934479742,0.02640793879699343,0.08922030785204726,0.8644345622218327,
174,2026-09-15T18:23:21.582,346.146,7.7114,6.03592,0.180658,1.09043723536,0.0,0.27895,0.27895,3.37908232,0.942595013164,0.0265573238108476,0.08972509132468047,0.8644193196986794,
175,2026-09-15T18:23:23.682,348.246,7.7114,6.03616,0.180663,1.09051077408,0.0,0.27896,0.27896,3.3790874,0.942630221104,0.02672003428879579,0.09027490383728597,0.8643933132153067,
176,2026-09-15T18:23:25.587,350.151,7.7114,6.03599,0.180663,1.0904800613699999,0.0,0.27897,0.27897,3.37908293,0.9426627649821,0.026867682013035153,0.0907738180719033,0.8644475019541458,
177,2026-09-15T18:23:27.643,352.207,7.7114,6.03621,0.180663,1.09051980723,0.0,0.27899,0.27899,3.37907782,0.9427289210018001,0.02702699845156173,0.09131216112272876,0.864476660351911,
178,2026-09-15T18:23:29.646,354.21,7.7114,6.03615,0.180661,1.09049689515,0.0,0.27897,0.27897,3.37909704,0.9426667012488,0.027182230874126818,0.09183670505049343,0.8644377672612579,
179,2026-09-15T18:23:31.586,356.15,7.7114,6.03604,0.180657,1.09045287828,0.0,0.27895,0.27895,3.37908953,0.9425970243934999,0.027332525551087658,0.09234456478420328,0.8644087637058494,
180,2026-09-15T18:23:33.578,358.142,7.7114,6.03615,0.180659,1.09048482285,0.0,0.27896,0.27896,3.37908834,0.9426304833264,0.02748688573954503,0.09286616158902244,0.8644141244101131,
181,2026-09-15T18:23:35.599,360.163,7.7114,6.03624,0.180661,1.09051315464,0.0,0.27897,0.27897,3.37908986,0.9426646982442001,0.027643521351947718,0.09339544727956633,0.8644230417884252,
182,2026-09-15T18:23:37.638,362.203,7.7114,6.03607,0.180659,1.0904703701299998,0.0,0.27895,0.27895,3.37909224,0.9425977803479999,0.027801544625087247,0.09392942230751708,0.8643955912673066,
183,2026-09-15T18:23:39.639,364.203,7.7114,6.03589,0.180655,1.09041370795,0.0,0.27894,0.27894,3.37909436,0.9425645807784,0.02795653660756449,0.0944531546770567,0.8644100618933346,
184,2026-09-15T18:23:41.583,366.147,7.7114,6.0361,0.18066,1.090481826,0.0,0.27898,0.27898,3.37909738,0.9427005870724,0.028107163387364482,0.09496213700660655,0.864480786929135,
185,2026-09-15T18:23:43.624,368.188,7.7114,6.03616,0.180658,1.0904805932800001,0.0,0.27896,0.27896,3.37910276,0.9426345059296,0.028265330965032514,0.09549660107936107,0.8644211659872812,
186,2026-09-15T18:23:45.621,370.185,7.7114,6.03626,0.180661,1.09051676786,0.0,0.27898,0.27898,3.37910696,0.9427032597008,0.02842011570572092,0.09601963494888675,0.8644555384056449,
187,2026-09-15T18:23:47.559,372.123,7.7114,6.03604,0.180656,1.09044684224,0.0,0.27896,0.27896,3.37910252,0.9426344389792,0.028570294645289915,0.09652710531544448,0.864447859780892,
188,2026-09-15T18:23:49.572,374.136,7.7114,6.03599,0.180656,1.09043780944,0.0,0.27895,0.27895,3.37910909,0.9426024806554999,0.028726273621325033,0.09705417477881352,0.8644257127690559,
189,2026-09-15T18:23:51.649,376.213,7.7114,6.03625,0.180654,1.0904727075,0.0,0.27897,0.27897,3.37911152,0.9426707407343999,0.028887176634003392,0.09759788380706752,0.8644606455997891,
190,2026-09-15T18:23:53.677,378.241,7.7114,6.036,0.180659,1.0904577239999997,0.0,0.27896,0.27896,3.37911931,0.9426391227176,0.029044364818827648,0.09812904082545205,0.8644435285944201,
191,2026-09-15T18:23:55.630,380.194,7.7114,6.03628,0.18066,1.0905143447999999,0.0,0.27897,0.27897,3.37911603,0.9426719988891,0.02919568572985729,0.09864037198974837,0.8644287930591008,
192,2026-09-15T18:23:57.617,382.181,7.7114,6.0363,0.180658,1.0905058854,0.0,0.27898,0.27898,3.3791202,0.942706953396,0.029349644439560844,0.09916061665467542,0.8644675521858489,
193,2026-09-15T18:23:59.637,384.201,7.7114,6.03623,0.180661,1.09051134803,0.0,0.27898,0.27898,3.37912536,0.9427083929328001,0.029506250672157612,0.09968980834273314,0.8644645419195273,
194,2026-09-15T18:24:01.667,386.232,7.7114,6.03616,0.18065,1.090432304,0.0,0.27894,0.27894,3.37911754,0.9425710466076002,0.02966355540525914,0.10022136014058713,0.8644012499904811,
195,2026-09-15T18:24:03.578,388.142,7.7114,6.03639,0.18065,1.0904738535,0.0,0.27896,0.27896,3.37912686,0.9426412288656,0.029811582112600415,0.10072156047358166,0.8644326737776294,
196,2026-09-15T18:24:05.612,390.176,7.7114,6.03632,0.180658,1.0905094985600001,0.0,0.27897,0.27897,3.37912777,0.9426752739969,0.02996920893376934,0.10125420157057148,0.8644356378754033,
197,2026-09-15T18:24:07.615,392.179,7.7114,6.03637,0.180659,1.09052456783,0.0,0.27897,0.27897,3.37913285,0.9426766911644999,0.03012444979644286,0.10177878067498212,0.8644249923138386,
198,2026-09-15T18:24:09.663,394.227,7.7114,6.03645,0.180651,1.09049072895,0.0,0.27896,0.27896,3.37912418,0.9426404812527999,0.030283123916848176,0.1023149609198486,0.8644186110233503,
199,2026-09-15T18:24:11.655,396.219,7.7114,6.0364,0.180648,1.0904635872000001,0.0,0.27895,0.27895,3.37912476,0.9426068518019999,0.030437456134973638,0.10283646869462493,0.8644092869000292,
200,2026-09-15T18:24:13.677,398.241,7.7114,6.03646,0.18065,1.090486499,0.0,0.27897,0.27897,3.37911909,0.9426728525373,0.03059416089924442,0.10336599319930836,0.8644516492425643,
201,2026-09-15T18:24:15.613,400.177,7.7114,6.03637,0.180657,1.09051249509,0.0,0.27896,0.27896,3.37913437,0.9426433238552,0.030744184394837094,0.10387294160337306,0.8644039642823199,
202,2026-09-15T18:24:17.618,402.182,7.7114,6.03612,0.180659,1.09047940308,0.0,0.27896,0.27896,3.37913796,0.9426443253215999,0.0308995773196386,0.10439803545535496,0.8644311141128865,
203,2026-09-15T18:24:19.679,404.243,7.7114,6.03612,0.180659,1.09047940308,0.0,0.27895,0.27895,3.37913351,0.9426092926144999,0.031059274317626825,0.10493767328803556,0.864398988144252,
204,2026-09-15T18:24:21.592,406.156,7.7114,6.0364,0.180662,1.0905480968,0.0,0.27898,0.27898,3.37914374,0.9427135205852,0.031207453608074125,0.10543839165185188,0.8644401135093521,
205,2026-09-15T18:24:23.652,408.216,7.7114,6.0363,0.18065,1.090457595,0.0,0.27898,0.27898,3.37913951,0.9427123404998,0.03136711385015482,0.10597790622172432,0.864510774946549,
206,2026-09-15T18:24:25.628,410.192,7.7114,6.0363,0.180661,1.0905239942999998,0.0,0.27897,0.27897,3.37913683,0.9426778014651,0.031520215911648344,0.10649525924162646,0.8644264650684726,
207,2026-09-15T18:24:27.657,412.221,7.7114,6.03619,0.180658,1.0904860130200003,0.0,0.27897,0.27897,3.37914702,0.9426806441694,0.03167750178527005,0.10702675053139181,0.8644591795897804,
208,2026-09-15T18:24:29.576,414.14,7.7114,6.03624,0.180659,1.0905010821599999,0.0,0.27897,0.27897,3.37914374,0.9426797291478,0.03182620394492514,0.10752923674718634,0.8644463949367165,
209,2026-09-15T18:24:31.587,416.151,7.7114,6.0363,0.180659,1.0905119216999999,0.0,0.27897,0.27897,3.37915424,0.9426826583328,0.031982006128813495,0.10805571553951247,0.864440488521438,
210,2026-09-15T18:24:33.660,418.224,7.7114,6.03626,0.180661,1.09051676786,0.0,0.27898,0.27898,3.37914796,0.9427146978808001,0.0321426693495618,0.10859862083862461,0.8644660271760491,
211,2026-09-15T18:24:35.617,420.181,7.7114,6.03619,0.180659,1.09049204921,0.0,0.27896,0.27896,3.37915515,0.942649120644,0.03229431871348885,0.10911106702253391,0.8644254869413271,
212,2026-09-15T18:24:37.713,422.277,7.7114,6.03645,0.18066,1.090545057,0.0,0.27898,0.27898,3.37915335,0.9427162015830001,0.032456715433214774,0.10965983058817659,0.8644449814630631,
213,2026-09-15T18:24:39.635,424.199,7.7114,6.03616,0.180665,1.0905228463999999,0.0,0.27898,0.27898,3.37916117,0.9427183832066001,0.03260567477119764,0.11016318761656618,0.8644645880814626,
214,2026-09-15T18:24:41.659,426.223,7.7114,6.03624,0.180658,1.09049504592,0.0,0.27896,0.27896,3.37915849,0.9426500523704,0.03276250321107706,0.11069313598081582,0.8644239658834304,
215,2026-09-15T18:24:43.675,428.239,7.7114,6.03613,0.18066,1.0904872458,0.0,0.27896,0.27896,3.37916838,0.9426528112847999,0.03291875331074662,0.1112211306043343,0.8644326789840204,
216,2026-09-15T18:24:45.618,430.182,7.7114,6.03599,0.180661,1.09046798939,0.0,0.27897,0.27897,3.37916269,0.9426850156293,0.03306932280161745,0.11172992983849984,0.8644774764609379,
217,2026-09-15T18:24:47.653,432.217,7.7114,6.03589,0.180657,1.09042577973,0.0,0.27896,0.27896,3.37916391,0.9426515643336,0.033226981030493645,0.11226268273945955,0.86448026253287,
218,2026-09-15T18:24:49.629,434.193,7.7114,6.03605,0.180657,1.09045468485,0.0,0.27895,0.27895,3.37916509,0.9426181018554999,0.0333800890939739,0.11278006007223416,0.8644266606871095,
219,2026-09-15T18:24:51.638,436.202,7.7114,6.03614,0.180661,1.0904950885399998,0.0,0.27897,0.27897,3.37916601,0.9426859418097,0.033535820125921566,0.11330630101046023,0.8644568432415475,
220,2026-09-15T18:24:53.598,438.162,7.7114,6.03622,0.18066,1.0905035052,0.0,0.27897,0.27897,3.37917952,0.9426897106944,0.033687712940893566,0.1138195730740128,0.8644536273375015,
221,2026-09-15T18:24:55.690,440.254,7.7114,6.03615,0.180664,1.0905150036,0.0,0.27898,0.27898,3.37917921,0.9427234160058001,0.03384976265839106,0.11436716813548396,0.8644754202314399,
222,2026-09-15T18:24:57.612,442.176,7.7114,6.03615,0.18066,1.090490859,0.0,0.27898,0.27898,3.37917952,0.9427235024896,0.0339987563065201,0.11487064439675768,0.864494639922149,
223,2026-09-15T18:24:59.574,444.138,7.7114,6.03618,0.180657,1.0904781702600002,0.0,0.27898,0.27898,3.37918012,0.9427236698776,0.03415077192654907,0.11538433251228437,0.8645048526306847,
224,2026-09-15T18:25:01.648,446.212,7.7114,6.0362,0.18065,1.09043953,0.0,0.27897,0.27897,3.37917595,0.9426887147715,0.03431151775252851,0.11592752127665805,0.8645034308060163,
225,2026-09-15T18:25:03.671,448.235,7.7114,6.03645,0.180659,1.09053902055,0.0,0.27899,0.27899,3.37918496,0.9427588119904,0.0344682566805856,0.11645717039891153,0.8644888392117607,
226,2026-09-15T18:25:05.602,450.166,7.7114,6.03615,0.180661,1.09049689515,0.0,0.27898,0.27898,3.37918225,0.942724264105,0.03461791842826273,0.11696290492296135,0.8644905531577203,
227,2026-09-15T18:25:07.645,452.209,7.7114,6.03638,0.180656,1.0905082652800002,0.0,0.27897,0.27897,3.37918651,0.9426916606946999,0.03477621628673937,0.11749782257370701,0.8644516421456496,
228,2026-09-15T18:25:09.627,454.191,7.7114,6.03617,0.180657,1.0904763636900001,0.0,0.27897,0.27897,3.37918648,0.9426916523256,0.03492979570734566,0.11801679607772973,0.8644769237690583,
229,2026-09-15T18:25:11.567,456.131,7.7114,6.03623,0.180659,1.0904992755699998,0.0,0.27898,0.27898,3.37918767,0.9427257761766,0.03508019309879077,0.11852501699901635,0.8644900526722871,
230,2026-09-15T18:25:13.654,458.218,7.7114,6.03611,0.180664,1.09050777704,0.0,0.27898,0.27898,3.37919728,0.9427284571744,0.035241878249207464,0.11907138224262369,0.8644857716955288,
231,2026-09-15T18:25:15.619,460.183,7.7114,6.03618,0.180664,1.09052042352,0.0,0.27898,0.27898,3.37920178,0.9427297125844,0.035394155694266814,0.11958595811339785,0.8644768976828893,
232,2026-09-15T18:25:17.647,462.211,7.7114,6.03612,0.180663,1.09050354756,0.0,0.27898,0.27898,3.3791883,0.942725951934,0.035551308265593974,0.12011700730294983,0.8644868272490702,
233,2026-09-15T18:25:19.625,464.189,7.7114,6.03612,0.180648,1.09041300576,0.0,0.27896,0.27896,3.3792027,0.942662385192,0.03570459403734935,0.12063498989304007,0.8645003133789473,
234,2026-09-15T18:25:21.646,466.21,7.7114,6.03603,0.180657,1.0904510717100002,0.0,0.27897,0.27897,3.37919551,0.9426941714247,0.03586119068571991,0.12116416114704977,0.8644992846367752,
235,2026-09-15T18:25:23.606,468.17,7.7114,6.0362,0.180659,1.0904938558,0.0,0.27896,0.27896,3.37920422,0.9426628092111999,0.03601306767944429,0.12167738386372792,0.864436607503534,
236,2026-09-15T18:25:25.613,470.177,7.7114,6.0359,0.180661,1.0904517298999998,0.0,0.27897,0.27897,3.37920151,0.9426958452447001,0.0361686149593648,0.1222030096776745,0.8645002978088266,
237,2026-09-15T18:25:27.605,472.169,7.7114,6.03619,0.180659,1.09049204921,0.0,0.27897,0.27897,3.37919764,0.9426947656308,0.03632298828866449,0.12272466796643534,0.8644673441807569,
238,2026-09-15T18:25:29.623,474.187,7.7114,6.03624,0.180658,1.09049504592,0.0,0.27898,0.27898,3.37921383,0.9427330742934,0.03647933854082591,0.1232530076352306,0.8645000982082041,
239,2026-09-15T18:25:31.575,476.139,7.7114,6.03623,0.180657,1.0904872031100001,0.0,0.27898,0.27898,3.37920515,0.9427306527470001,0.03663059917135404,0.12376414899337465,0.864504095103906,
240,2026-09-15T18:25:33.591,478.155,7.7114,6.03621,0.18065,1.0904413364999999,0.0,0.27895,0.27895,3.37921353,0.9426316141935,0.03678685214550661,0.12429216050299857,0.8644496339611205,
241,2026-09-15T18:25:35.627,480.191,7.7114,6.03616,0.180659,1.09048662944,0.0,0.27895,0.27895,3.37921295,0.9426314524024999,0.03694462534119719,0.12482530977479328,0.864413581014351,
242,2026-09-15T18:25:37.602,482.166,7.7114,6.0363,0.180658,1.0905058854,0.0,0.27896,0.27896,3.37922256,0.9426679253376,0.0370976748221659,0.12534249729828947,0.8644317632378731,
243,2026-09-15T18:25:39.667,484.231,7.7114,6.03619,0.180663,1.09051619397,0.0,0.27897,0.27897,3.37922165,0.9427014637004999,0.0372576569073028,0.12588311229678678,0.8644543464032534,
244,2026-09-15T18:25:41.663,486.227,7.7114,6.03632,0.180663,1.09053968016,0.0,0.27898,0.27898,3.3792214,0.942735186172,0.03741234768300354,0.12640584669575333,0.8644666519916867,
245,2026-09-15T18:25:43.589,488.153,7.7114,6.03623,0.180662,1.09051738426,0.0,0.27897,0.27897,3.3792214,0.942701393958,0.03756156308615472,0.12691007857929143,0.864453338905455,
246,2026-09-15T18:25:45.681,490.245,7.7114,6.03631,0.180659,1.09051372829,0.0,0.27896,0.27896,3.37922496,0.9426685948416,0.037723712062916484,0.12745801616017288,0.8644261602462986,
247,2026-09-15T18:25:47.624,492.188,7.7114,6.03591,0.180662,1.09045957242,0.0,0.27897,0.27897,3.37922317,0.9427018877348999,0.03787425949449174,0.12796674966387353,0.8644996216070725,
248,2026-09-15T18:25:49.667,494.231,7.7114,6.03616,0.18066,1.0904926655999998,0.0,0.27896,0.27896,3.37922709,0.9426691890264,0.03803254463968011,0.12850163080419422,0.8644434013755921,
249,2026-09-15T18:25:51.572,496.136,7.7114,6.03634,0.180647,1.09044671198,0.0,0.27894,0.27894,3.37922289,0.9426004329366,0.038180162717772845,0.12900046550267208,0.8644167776204806,
250,2026-09-15T18:25:53.662,498.226,7.7114,6.03637,0.180663,1.0905487133099998,0.0,0.27897,0.27897,3.37923729,0.9427058267913,0.03834213351530564,0.1295478020954589,0.8644325698482815,
251,2026-09-15T18:25:55.589,500.153,7.7114,6.03625,0.180657,1.09049081625,0.0,0.27897,0.27897,3.37923458,0.9427050707825999,0.038491474445274794,0.13005246033257697,0.8644777716004904,
252,2026-09-15T18:25:57.633,502.197,7.7114,6.03625,0.18066,1.090508925,0.0,0.27897,0.27897,3.37923165,0.9427042534005,0.03864982396920455,0.1305875602875849,0.8644626667319574,
253,2026-09-15T18:25:59.621,504.185,7.7114,6.03605,0.180662,1.0904848651,0.0,0.27898,0.27898,3.37923883,0.9427400487934,0.03880389113176133,0.13110818947263347,0.8645145650021915,
254,2026-09-15T18:26:01.635,506.199,7.7114,6.03616,0.180664,1.0905168102399998,0.0,0.27897,0.27897,3.37923405,0.9427049229284999,0.03896000177147752,0.1316357242350408,0.8644570299847376,
255,2026-09-15T18:26:03.595,508.159,7.7114,6.03598,0.180663,1.09047825474,0.0,0.27895,0.27895,3.37923975,0.9426389282625,0.039111885280445874,0.13214897459303263,0.8644270751526824,
256,2026-09-15T18:26:05.680,510.244,7.7114,6.03604,0.180658,1.09045891432,0.0,0.27894,0.27894,3.37924906,0.9426077327964,0.039273438546115154,0.13269490256214153,0.8644137990143363,
257,2026-09-15T18:26:07.629,512.193,7.7114,6.03622,0.180657,1.09048539654,0.0,0.27896,0.27896,3.37924334,0.9426737221263999,0.039424478199075325,0.133205302735441,0.8644533206197976,
258,2026-09-15T18:26:09.620,514.184,7.7114,6.03621,0.180655,1.09047151755,0.0,0.27896,0.27896,3.37924903,0.9426753094088,0.03957874733930296,0.13372661613901848,0.8644657785530623,
259,2026-09-15T18:26:11.642,516.206,7.7114,6.03606,0.180655,1.0904444193,0.0,0.27894,0.27894,3.37924814,0.9426074761716001,0.0397353666224526,0.13425587162998812,0.8644250541230681,
260,2026-09-15T18:26:13.660,518.224,7.7114,6.03615,0.180663,1.09050896745,0.0,0.27895,0.27895,3.37924698,0.9426409450709999,0.03989177744798958,0.1347844225305399,0.864404579152826,
261,2026-09-15T18:26:15.601,520.165,7.7114,6.03597,0.180662,1.09047041214,0.0,0.27894,0.27894,3.37925268,0.9426087425592,0.04004218752229445,0.13529269574855723,0.8644056107027902,
262,2026-09-15T18:26:17.622,522.186,7.7114,6.03609,0.18066,1.0904800194,0.0,0.27896,0.27896,3.3792482,0.942675077872,0.04019876100807951,0.13582179676927617,0.8644588264814567,
263,2026-09-15T18:26:19.658,524.222,7.7114,6.03629,0.180657,1.0904980425300002,0.0,0.27896,0.27896,3.37925359,0.9426765814663999,0.04035654436758591,0.13635498632810425,0.86444591801316,
264,2026-09-15T18:26:21.640,526.204,7.7114,6.03607,0.180659,1.0904703701299998,0.0,0.27894,0.27894,3.37925897,0.9426104970918001,0.0405101350575298,0.13687400863163188,0.8644072529723364,
265,2026-09-15T18:26:23.577,528.141,7.7114,6.03605,0.18066,1.090472793,0.0,0.27894,0.27894,3.3792608,0.9426110075520001,0.04066016546623011,0.137381000373283,0.8644058004957489,
266,2026-09-15T18:26:25.584,530.148,7.7114,6.03613,0.180663,1.0905053541899998,0.0,0.27897,0.27897,3.37926439,0.9427133868783,0.040815720102401566,0.13790666033679105,0.8644738728298349,
267,2026-09-15T18:26:27.594,532.158,7.7114,6.03603,0.180661,1.09047521583,0.0,0.27895,0.27895,3.37926591,0.9426462255945,0.04097144657107591,0.13843290136531058,0.8644361759996699,
268,2026-09-15T18:26:29.617,534.181,7.7114,6.03617,0.180658,1.0904823998600002,0.0,0.27895,0.27895,3.37926232,0.942645224164,0.041128196724951924,0.13896260153532453,0.8644295628109357,
269,2026-09-15T18:26:31.587,536.151,7.7114,6.03596,0.180659,1.09045049764,0.0,0.27894,0.27894,3.37927014,0.9426136128516001,0.04128086764105326,0.13947851720639823,0.8644258633396428,
270,2026-09-15T18:26:33.607,538.171,7.7114,6.03607,0.18066,1.0904764061999999,0.0,0.27895,0.27895,3.37927254,0.942648075033,0.0414374131220993,0.140007526863907,0.8644369283677218,
271,2026-09-15T18:26:35.717,540.281,7.7114,6.03628,0.180665,1.0905445262,0.0,0.27898,0.27898,3.37927224,0.9427493695152,0.0416008762527585,0.14055991330812526,0.8644758163155504,
272,2026-09-15T18:26:37.595,542.159,7.7114,6.03618,0.180658,1.09048420644,0.0,0.27896,0.27896,3.37927342,0.9426821132432,0.04174643183952768,0.14105178534774598,0.8644619588950165,
273,2026-09-15T18:26:39.612,544.176,7.7114,6.03602,0.18066,1.0904673731999999,0.0,0.27895,0.27895,3.37926654,0.9426464013329999,0.0419027257127275,0.1415799445415177,0.8644425541745315,
274,2026-09-15T18:26:41.581,546.145,7.7114,6.03622,0.180645,1.0904129619,0.0,0.27895,0.27895,3.37927942,0.942649994209,0.04205526751555104,0.14209542493411978,0.8644889845829334,
